id,team_id,year,ret,yds,td,20_plus,40_plus,lng,fc,fum
536,18,1989,75,1309,0,29,5,69,0,5
537,19,1989,61,1272,0,27,3,62,1,1
538,30,1989,74,1285,0,26,1,63,0,3
539,20,1989,69,1239,0,27,1,46,2,3
540,22,1989,69,1462,0,36,3,47,0,4
541,23,1989,54,1002,0,21,2,49,0,4
542,24,1989,67,1328,0,30,2,74,0,3
543,11,1989,58,1176,1,28,3,99,0,0
544,26,1989,63,1284,1,33,1,99,0,2
545,27,1989,65,1246,1,22,1,97,1,3
546,28,1989,56,1304,1,29,6,84,0,4
547,31,1989,51,1122,1,28,2,93,0,6
548,0,1990,53,965,0,0,0,35,0,0
549,1,1990,54,879,0,0,0,59,1,0
550,2,1990,62,1266,0,0,0,43,1,0
551,3,1990,51,1040,0,26,1,54,0,0
552,4,1990,66,1260,0,0,0,75,0,0
553,5,1990,71,1276,2,0,0,101,0,0
554,6,1990,63,1175,0,0,0,55,0,0
555,7,1990,60,1068,0,0,0,32,0,0
556,8,1990,55,1188,0,0,0,90,0,0
557,9,1990,46,784,0,0,0,46,0,0
558,10,1990,65,1189,0,0,0,44,0,0
559,12,1990,54,1102,1,0,0,90,0,0
560,13,1990,43,780,0,21,0,35,1,2
561,14,1990,54,965,0,0,0,44,1,0
562,15,1990,58,1229,1,0,0,76,0,0
563,16,1990,46,884,0,0,0,58,1,0
564,18,1990,61,1129,0,0,0,63,0,0
565,19,1990,70,1466,0,0,0,65,1,0
566,30,1990,47,861,0,0,0,64,0,0
567,20,1990,63,1303,1,0,0,76,0,0
568,22,1990,77,1395,0,0,0,38,0,0
569,23,1990,64,1237,0,0,0,87,0,0
570,24,1990,63,1279,1,0,0,99,1,0
571,11,1990,62,1113,0,0,0,37,0,0
572,26,1990,58,1205,0,0,0,58,0,0
573,27,1990,50,985,0,0,0,71,0,0
574,28,1990,50,956,0,0,0,49,2,0
575,31,1990,66,1249,0,0,0,64,1,0
576,0,1991,50,1028,1,21,3,98,0,3
577,1,1991,46,763,0,14,0,31,1,0
578,2,1991,69,1225,0,24,1,63,1,2
579,3,1991,52,970,1,20,1,91,1,2
580,4,1991,37,687,0,14,1,55,0,1
581,5,1991,55,888,0,12,0,36,0,0
582,6,1991,60,1047,0,27,1,43,0,5
583,7,1991,52,972,0,24,0,39,0,0
584,8,1991,55,1171,1,28,4,95,4,2
585,9,1991,48,978,0,20,1,76,0,0
586,10,1991,55,1061,1,22,1,88,0,1
587,12,1991,52,1127,1,26,2,102,0,2
588,13,1991,50,890,0,17,1,49,0,2
589,14,1991,47,764,0,15,0,33,0,2
590,15,1991,52,997,1,18,2,100,1,0
591,16,1991,50,917,0,17,2,51,0,2
592,18,1991,58,1003,0,22,3,53,1,5
593,19,1991,57,1170,0,24,5,71,0,1
594,30,1991,46,835,0,19,1,41,1,0
595,20,1991,60,1197,1,27,1,82,1,5
596,22,1991,56,1108,1,26,2,99,3,1
597,23,1991,53,948,0,21,0,37,0,1
598,24,1991,59,1070,0,22,1,48,1,1
599,11,1991,49,926,0,21,1,46,1,3
600,26,1991,50,879,0,17,0,34,0,3
601,27,1991,60,1280,0,33,4,55,0,1
602,28,1991,67,1314,0,32,4,54,0,1
603,31,1991,44,899,0,21,3,50,0,2
604,0,1992,42,879,0,20,2,82,2,2
605,1,1992,56,1143,1,29,2,97,0,1
606,2,1992,59,1058,0,18,1,48,1,1
607,3,1992,41,761,0,16,0,35,1,1
608,4,1992,51,1028,0,25,1,64,0,1
609,5,1992,43,880,0,21,1,47,0,1
610,6,1992,50,881,0,17,0,39,0,2
611,7,1992,51,1127,0,27,3,63,0,1
612,8,1992,45,812,0,18,1,62,0,3
613,9,1992,39,722,0,14,0,39,0,3
614,10,1992,51,1001,0,25,1,42,0,3
615,12,1992,37,699,0,17,1,59,0,0
616,13,1992,44,838,0,18,1,44,0,3
617,14,1992,48,987,0,23,3,45,0,0
618,15,1992,64,1532,2,31,9,99,1,4
619,16,1992,56,1098,1,22,2,92,0,1
620,18,1992,54,950,0,20,1,45,1,4
621,19,1992,59,1193,1,26,5,89,2,0
622,30,1992,46,885,0,22,1,42,0,2
623,20,1992,54,1017,0,22,1,50,0,0
624,22,1992,64,1376,1,30,4,100,2,3
625,23,1992,43,744,0,14,1,41,0,2
626,24,1992,63,1054,0,21,0,35,0,6
627,11,1992,48,973,0,22,4,47,0,2
628,26,1992,42,815,0,17,1,48,0,3
629,27,1992,50,885,0,19,0,34,0,0
630,28,1992,48,847,0,16,0,33,1,1
631,31,1992,45,874,0,24,1,53,0,3
632,0,1993,40,715,0,16,1,60,3,3
633,1,1993,45,811,0,16,3,55,0,1
634,2,1993,61,1211,0,29,2,45,3,0
635,3,1993,45,746,0,12,0,28,0,0
636,4,1993,39,717,0,12,2,49,0,1
637,5,1993,58,1119,0,23,1,47,0,1
638,6,1993,58,922,0,14,1,42,1,1
639,7,1993,45,951,0,20,3,48,0,0
640,8,1993,47,901,0,16,3,60,0,1
641,9,1993,45,875,0,20,3,47,1,2
642,10,1993,57,1124,0,35,0,38,0,1
643,12,1993,36,758,0,19,2,49,2,2
644,13,1993,49,1068,0,29,1,48,0,2
645,14,1993,54,987,0,17,0,36,0,5
646,15,1993,55,1300,1,35,4,97,0,2
647,16,1993,32,507,0,6,0,35,1,1
648,18,1993,46,675,0,12,0,28,0,5
649,19,1993,52,1204,1,26,7,95,1,3
650,30,1993,31,589,0,12,0,37,0,1
651,20,1993,60,1483,1,32,8,95,0,1
652,22,1993,47,819,0,17,1,44,1,2
653,23,1993,52,1061,0,23,5,66,0,1
654,24,1993,49,824,0,16,0,35,0,3
655,11,1993,59,1166,0,25,2,68,0,0
656,26,1993,62,1460,1,35,6,99,0,3
657,27,1993,50,931,0,20,1,46,0,2
658,28,1993,52,878,0,16,1,44,0,2
659,31,1993,55,1086,0,23,2,47,0,1
660,0,1994,58,1244,1,28,3,96,0,1
661,1,1994,66,1402,0,37,3,55,1,3
662,2,1994,86,1810,0,49,3,43,0,2
663,3,1994,72,1345,0,30,1,42,0,6
664,4,1994,75,1523,0,40,2,41,1,0
665,5,1994,42,1031,1,26,6,85,1,1
666,6,1994,70,1422,0,35,3,77,0,1
667,7,1994,57,1079,0,23,1,53,0,0
668,8,1994,68,1636,2,38,8,90,0,4
669,9,1994,59,1300,1,27,2,91,0,1
670,10,1994,60,1254,1,30,1,95,0,4
671,12,1994,50,1284,1,34,5,87,0,0
672,13,1994,66,1294,0,32,1,46,0,3
673,14,1994,67,1441,1,34,3,94,0,2
674,15,1994,75,1627,0,41,5,69,0,4
675,16,1994,73,1328,0,31,0,36,0,5
676,18,1994,66,1282,0,30,3,45,0,3
677,19,1994,71,1675,4,35,5,102,0,7
678,30,1994,74,1436,0,32,3,44,1,4
679,20,1994,56,1168,1,27,2,96,0,3
680,22,1994,63,1123,0,32,0,36,0,1
681,23,1994,62,1358,0,35,4,55,0,1
682,24,1994,71,1605,0,44,3,57,0,2
683,11,1994,71,1685,0,45,6,86,0,2
684,26,1994,82,1840,2,45,6,98,0,4
685,27,1994,67,1467,1,36,3,93,0,2
686,28,1994,55,1141,0,31,4,71,1,4
687,31,1994,60,1296,0,34,5,61,0,3
688,0,1995,58,1183,0,30,1,46,0,0
689,1,1995,71,1459,0,37,4,52,0,1
690,2,1995,80,1788,0,46,4,55,0,2
691,3,1995,70,1302,0,32,2,42,0,3
692,4,1995,60,1392,0,33,4,86,0,0
693,5,1995,74,1455,0,38,1,42,0,2
694,6,1995,76,1443,0,30,2,44,0,1
695,7,1995,73,1519,0,37,2,70,0,2
696,8,1995,70,1502,2,32,6,92,0,5
697,9,1995,55,1306,2,32,4,99,0,0
698,10,1995,63,1332,1,34,2,95,0,1
699,12,1995,58,1276,0,38,4,46,0,3
700,13,1995,59,1338,0,40,2,55,1,0
701,14,1995,71,1487,1,39,3,86,0,0
702,15,1995,70,1506,0,37,2,47,0,1
703,16,1995,70,1448,1,33,3,91,0,1
704,17,1995,74,1532,1,40,2,89,0,4
705,18,1995,77,1613,0,35,6,58,0,7
706,19,1995,67,1367,0,36,2,51,0,2
707,30,1995,64,1277,0,34,3,54,1,2
708,20,1995,61,1282,0,35,1,45,0,1
709,21,1995,55,1163,0,34,1,40,0,0
710,22,1995,75,1691,0,44,4,62,0,2
711,23,1995,64,1390,1,31,3,84,0,3
712,24,1995,73,1618,0,46,3,50,0,3
713,11,1995,69,1646,0,38,5,59,0,1
714,26,1995,73,1690,0,45,5,83,0,0
715,27,1995,72,1620,0,46,5,70,0,6
716,28,1995,69,1530,0,39,6,57,0,1
717,31,1995,72,1612,0,39,4,71,0,3
718,0,1996,59,1258,0,35,2,71,0,2
719,1,1996,56,1337,0,34,3,75,0,2
720,2,1996,70,1459,1,35,3,90,0,2
721,3,1996,58,1341,1,36,2,97,0,1
722,4,1996,50,1195,0,31,5,59,0,3
723,6,1996,55,1287,0,35,3,63,0,2
724,7,1996,75,1582,0,41,1,92,0,3
725,8,1996,63,1358,0,33,3,57,0,3
726,9,1996,66,1567,1,39,4,97,1,2
727,10,1996,61,1403,1,38,2,95,0,2
728,12,1996,53,1339,0,30,6,89,0,1
729,13,1996,60,1320,0,38,3,59,0,2
730,14,1996,64,1439,2,41,2,97,0,1
731,15,1996,87,1825,0,39,4,55,0,0
732,16,1996,66,1287,0,35,2,47,0,2
733,17,1996,67,1463,0,39,1,73,0,3
734,18,1996,79,1504,0,37,0,37,1,0
735,19,1996,69,1675,0,46,4,65,0,0
736,30,1996,66,1421,0,35,3,88,0,2
737,20,1996,47,1038,1,26,2,90,0,1
738,21,1996,50,1310,1,30,5,93,0,2
739,22,1996,64,1424,0,39,3,54,0,3
740,23,1996,61,1276,0,33,1,48,0,1
741,24,1996,62,1233,0,27,3,44,0,2
742,25,1996,86,1734,0,45,2,44,0,5
743,11,1996,65,1401,0,43,4,50,0,1
744,26,1996,78,1899,0,53,8,58,0,1
745,27,1996,71,1542,0,41,4,86,0,1
746,28,1996,53,1171,1,30,3,91,0,0
747,31,1996,58,1075,0,23,1,60,0,2
748,0,1997,50,1133,1,32,2,101,0,0
749,1,1997,79,1694,0,45,3,58,0,1
750,2,1997,74,1708,1,42,4,102,0,2
751,3,1997,78,1538,0,36,3,53,0,3
752,4,1997,54,1203,0,31,3,61,0,3
753,6,1997,51,1075,0,29,4,51,0,2
754,7,1997,70,1696,0,48,5,63,0,0
755,8,1997,75,1613,1,46,4,63,0,2
756,9,1997,54,1345,1,38,3,94,0,3
757,10,1997,68,1442,0,42,2,61,0,2
758,12,1997,63,1520,0,42,8,49,0,0
759,13,1997,63,1298,0,31,2,48,0,3
760,14,1997,69,1520,1,40,4,57,0,1
761,15,1997,51,1198,2,26,3,99,0,1
762,16,1997,51,963,0,21,2,84,0,3
763,17,1997,58,1233,1,30,1,92,0,2
764,18,1997,54,1236,2,34,4,101,0,2
765,19,1997,59,1364,0,38,5,69,0,2
766,30,1997,58,1150,0,25,3,54,0,2
767,20,1997,49,1119,0,28,4,43,0,1
768,21,1997,64,1500,0,39,6,56,0,4
769,22,1997,53,1337,1,36,5,86,0,3
770,23,1997,81,1699,0,42,3,45,0,2
771,24,1997,68,1454,0,35,2,56,0,2
772,25,1997,71,1435,0,36,3,51,0,5
773,11,1997,59,1283,1,30,4,97,0,3
774,26,1997,58,1374,1,40,3,102,0,3
775,27,1997,76,1550,0,46,5,43,0,4
776,28,1997,67,1493,1,43,3,97,0,4
777,31,1997,65,1414,0,33,6,74,0,0
778,0,1998,59,1108,0,27,1,45,1,1
779,1,1998,66,1595,2,35,6,94,0,2
780,2,1998,72,1710,1,46,5,97,0,3
781,3,1998,56,1168,0,29,1,46,0,1
782,4,1998,58,1402,1,36,4,95,0,1
783,6,1998,59,1399,0,38,4,60,0,1
784,7,1998,63,1314,0,32,5,59,0,1
785,8,1998,70,1293,0,29,0,36,0,4
786,9,1998,63,1319,0,38,1,62,2,3
787,10,1998,71,1432,0,36,1,44,0,1
788,12,1998,51,1191,0,32,2,42,0,3
789,13,1998,53,1297,0,40,3,55,0,1
790,14,1998,60,1363,0,36,2,54,0,1
791,15,1998,46,1157,1,36,1,93,1,2
792,16,1998,66,1286,1,28,3,90,0,1
793,17,1998,61,1366,0,31,5,91,0,1
794,18,1998,57,1285,0,35,2,62,0,1
795,19,1998,68,1700,2,39,6,105,0,1
796,30,1998,56,1148,0,32,1,50,0,2
797,20,1998,60,1547,2,38,5,101,0,2
798,21,1998,76,1834,1,51,6,99,0,1
799,22,1998,62,1330,0,35,4,68,0,2
800,23,1998,62,1208,0,31,1,42,0,3
801,24,1998,68,1472,1,33,2,102,0,1
802,25,1998,69,1700,2,41,8,97,0,4
803,11,1998,70,1512,1,27,5,101,0,1
804,26,1998,62,1354,1,35,1,100,0,4
805,27,1998,64,1510,1,35,5,90,0,1
806,28,1998,55,1112,0,28,3,44,0,3
807,31,1998,54,1238,1,32,3,88,0,2
808,0,1999,77,1579,0,37,3,75,0,4
809,1,1999,68,1491,0,44,2,93,0,2
810,2,1999,84,2020,1,54,8,99,0,8
811,3,1999,51,1001,1,21,1,62,0,0
812,4,1999,63,1398,0,44,3,71,0,1
813,5,1999,89,1725,0,48,1,43,0,5
814,6,1999,55,1116,0,29,1,55,0,0
815,7,1999,64,1403,0,37,3,68,0,3
816,8,1999,69,1312,0,37,0,37,0,1
817,9,1999,63,1182,0,37,0,29,0,0
818,10,1999,67,1397,1,34,1,97,0,0
819,12,1999,58,1372,0,40,3,79,0,3
820,13,1999,72,1713,0,46,4,93,0,2
821,14,1999,69,1612,1,39,5,89,0,3
822,15,1999,76,1445,0,37,1,40,0,2
823,16,1999,69,1502,0,41,2,45,0,1
824,17,1999,46,881,1,17,2,98,2,2
825,18,1999,67,1571,0,42,6,81,0,6
826,19,1999,72,1445,0,32,2,91,0,2
827,20,1999,66,1241,1,26,2,88,0,2
828,21,1999,66,1475,2,30,6,100,0,1
829,22,1999,62,1498,0,39,5,95,0,1
830,23,1999,61,1140,0,27,2,48,0,4
831,24,1999,54,1354,2,31,7,101,2,1
832,25,1999,54,1098,0,21,3,66,1,1
833,11,1999,63,1290,1,27,3,95,0,2
834,26,1999,79,1639,0,48,2,55,0,2
835,27,1999,68,1547,0,38,7,61,0,2
836,28,1999,57,1110,0,30,2,44,0,0
837,30,1999,56,1042,0,25,1,41,0,0
838,31,1999,70,1597,2,41,5,85,0,2
839,0,2000,68,1299,0,25,1,68,0,2
840,1,2000,68,1512,0,42,0,38,0,1
841,2,2000,77,1423,0,31,2,50,1,4
842,3,2000,69,1262,0,29,0,37,0,1
843,4,2000,66,1477,1,42,2,87,0,2
844,5,2000,85,1710,0,40,2,62,0,1
845,6,2000,55,1255,0,35,3,48,0,2
846,7,2000,86,2296,1,68,9,98,0,3
847,8,2000,83,1792,1,44,3,93,0,3
848,9,2000,70,1466,0,38,0,38,0,2
849,10,2000,58,1155,0,31,1,48,0,1
850,12,2000,69,1456,0,39,2,90,0,3
851,13,2000,51,1133,0,31,3,56,0,0
852,14,2000,53,1237,1,35,3,89,0,2
853,15,2000,83,1890,3,43,5,100,0,2
854,16,2000,53,1102,1,26,4,47,0,2
855,17,2000,62,1323,0,43,1,47,0,3
856,18,2000,74,1552,1,41,4,97,0,2
857,19,2000,69,1600,0,42,6,70,0,2
858,20,2000,64,1570,1,40,5,92,0,1
859,21,2000,55,1160,1,33,2,92,0,3
860,22,2000,64,1335,0,34,3,47,0,1
861,23,2000,56,1336,1,40,1,88,0,0
862,24,2000,80,1771,1,39,6,103,0,4
863,25,2000,45,1005,0,31,2,41,0,2
864,11,2000,63,1301,0,37,2,49,0,1
865,26,2000,62,1473,0,40,4,68,0,2
866,27,2000,80,1932,1,51,6,81,0,2
867,28,2000,58,1221,1,35,2,98,0,3
868,30,2000,47,1227,0,32,5,66,0,1
869,31,2000,67,1456,0,41,0,38,0,0
870,0,2001,61,1336,0,38,2,65,0,0
871,1,2001,51,1060,0,29,0,37,1,2
872,2,2001,62,1230,0,24,3,64,0,2
873,3,2001,83,1651,0,44,0,37,0,2
874,4,2001,67,1576,0,46,2,52,0,1
875,5,2001,62,1285,0,35,3,51,1,3
876,6,2001,54,1208,0,33,3,86,1,6
877,7,2001,67,1487,0,47,4,70,0,5
878,8,2001,66,1716,2,39,6,93,0,1
879,9,2001,61,1292,0,32,3,71,0,1
880,10,2001,84,1832,1,55,3,88,0,0
881,12,2001,64,1476,0,44,4,77,0,2
882,13,2001,57,1222,0,30,4,55,1,4
883,14,2001,49,1165,1,28,3,94,0,2
884,15,2001,70,1598,1,44,3,96,0,3
885,16,2001,60,1062,0,26,1,43,0,3
886,17,2001,58,1164,1,27,1,95,0,2
887,18,2001,56,1196,0,31,1,50,0,1
888,19,2001,80,1876,0,46,5,91,0,1
889,20,2001,54,1008,0,23,1,53,0,1
890,21,2001,76,1769,2,42,7,99,0,5
891,22,2001,59,1184,0,28,1,42,0,0
892,23,2001,66,1524,1,47,3,90,0,1
893,24,2001,55,1123,0,33,1,40,0,4
894,25,2001,57,1347,0,32,3,76,0,3
895,11,2001,65,1354,0,38,2,41,0,5
896,26,2001,87,2027,0,52,5,68,0,1
897,27,2001,72,1496,0,33,3,64,0,3
898,28,2001,46,884,0,19,2,81,0,0
899,30,2001,71,1413,1,28,2,101,0,2
900,31,2001,77,1647,0,39,4,53,1,4
901,0,2002,68,1386,0,39,3,50,0,1
902,1,2002,83,1762,0,45,2,63,0,2
903,2,2002,85,1905,1,46,6,94,0,1
904,3,2002,71,1405,1,30,1,90,0,1
905,4,2002,62,1456,0,40,5,56,0,1
906,5,2002,66,1336,1,31,1,95,0,1
907,6,2002,45,1085,0,34,1,67,0,3
908,7,2002,81,1797,1,44,2,95,0,0
909,8,2002,73,1670,0,51,2,56,0,1
910,9,2002,67,1474,1,31,5,88,1,1
911,10,2002,64,1310,0,36,1,44,0,2
912,12,2002,68,1521,2,40,2,100,0,4
913,13,2002,63,1483,0,40,5,66,0,1
914,14,2002,52,1297,0,38,6,57,0,1
915,15,2002,63,1404,1,31,5,91,0,1
916,16,2002,59,1219,0,33,2,46,0,2
917,17,2002,62,1165,0,32,2,54,0,0
918,18,2002,72,1713,2,44,4,98,0,0
919,19,2002,83,2039,0,52,8,91,0,0
920,20,2002,63,1284,0,33,2,55,0,1
921,21,2002,60,1208,0,32,1,51,0,0
922,22,2002,75,1771,2,52,4,87,0,1
923,23,2002,61,1319,1,34,3,96,0,3
924,24,2002,75,1642,0,45,3,53,0,2
925,25,2002,68,1433,0,26,6,64,2,5
926,11,2002,78,1617,0,45,1,60,0,4
927,26,2002,79,1956,2,51,7,97,0,2
928,27,2002,74,1533,1,34,3,97,0,0
929,28,2002,72,1544,1,37,2,99,0,0
930,29,2002,77,1529,0,37,3,49,0,2
931,30,2002,50,982,0,23,1,48,0,0
932,31,2002,86,1775,0,45,1,51,0,4
933,0,2003,64,1327,1,32,2,95,0,0
934,1,2003,73,1738,2,37,6,89,0,2
935,2,2003,74,1474,0,36,1,46,0,2
936,3,2003,63,1369,0,39,3,75,0,0
937,4,2003,59,1302,0,35,1,83,0,2
938,5,2003,71,1501,0,37,3,69,0,2
939,6,2003,55,1042,0,25,1,44,1,1
940,7,2003,82,1881,1,47,4,100,0,0
941,8,2003,84,1804,0,49,3,60,0,1
942,9,2003,62,1577,2,36,10,100,0,2
943,10,2003,64,1510,0,42,5,90,0,0
944,12,2003,60,1292,1,32,1,54,0,3
945,13,2003,57,1202,0,31,1,49,0,0
946,14,2003,65,1387,0,38,4,54,0,1
947,15,2003,79,1572,0,47,2,52,0,4
948,16,2003,75,1492,0,40,0,36,0,2
949,17,2003,67,1316,0,38,1,61,0,2
950,18,2003,60,1461,1,43,5,90,1,0
951,19,2003,70,1584,1,36,3,96,0,2
952,20,2003,64,1511,0,41,5,60,0,0
953,21,2003,60,1345,1,33,4,100,1,4
954,22,2003,60,1428,1,37,5,92,1,0
955,23,2003,77,1596,1,37,2,85,0,0
956,24,2003,70,1488,0,45,3,42,0,2
957,25,2003,57,1222,0,28,4,75,0,2
958,11,2003,66,1482,1,40,3,94,1,1
959,26,2003,72,1524,0,40,3,53,0,5
960,27,2003,64,1336,0,34,1,56,0,1
961,28,2003,68,1405,0,34,3,53,0,2
962,29,2003,80,1700,0,44,4,70,0,0
963,30,2003,68,1299,0,35,0,39,0,2
964,31,2003,71,1428,0,33,4,48,0,1
965,0,2004,84,1716,0,45,1,40,0,1
966,1,2004,74,1607,0,40,4,73,0,2
967,2,2004,68,1403,0,39,1,40,0,2
968,3,2004,63,1542,3,35,5,104,0,2
969,4,2004,53,1122,0,30,1,48,0,1
970,5,2004,75,1504,1,35,3,93,0,4
971,6,2004,60,1450,0,39,7,59,0,0
972,7,2004,65,1293,0,28,2,71,0,4
973,8,2004,62,1478,1,45,2,87,0,0
974,9,2004,75,1820,2,42,6,97,0,1
975,10,2004,66,1545,1,42,2,88,1,1
976,12,2004,78,1603,0,39,3,62,0,0
977,13,2004,70,1660,1,48,3,95,0,2
978,14,2004,56,1214,0,30,4,66,0,1
979,15,2004,61,1331,0,38,2,49,0,0
980,16,2004,66,1658,2,44,3,92,0,3
981,17,2004,57,1087,0,24,1,45,0,0
982,18,2004,46,1038,1,27,3,94,0,3
983,19,2004,66,1568,2,37,6,99,0,0
984,20,2004,70,1522,0,35,4,71,0,3
985,21,2004,61,1307,0,29,4,49,1,2
986,22,2004,56,1302,1,34,3,93,1,1
987,23,2004,83,1700,0,41,4,64,0,3
988,24,2004,84,1604,0,48,0,31,0,1
989,25,2004,61,1264,0,30,4,64,0,1
990,11,2004,55,1203,0,28,3,70,0,0
991,26,2004,83,1879,2,42,5,98,0,1
992,27,2004,74,1529,0,42,0,36,0,0
993,28,2004,62,1335,0,34,2,48,0,4
994,29,2004,69,1450,0,36,2,49,0,0
995,30,2004,79,1558,0,46,1,45,0,2
996,31,2004,73,1448,0,39,2,55,0,1
997,0,2005,81,1540,0,38,1,40,0,1
998,1,2005,55,1092,0,26,1,40,0,1
999,2,2005,67,1580,0,39,3,94,0,1
1000,3,2005,75,1992,1,52,11,99,0,1
1001,4,2005,47,975,0,31,0,36,1,1
1002,5,2005,68,1506,1,34,5,90,0,4
1003,6,2005,59,1148,0,35,0,37,0,1
1004,7,2005,76,1719,0,48,4,90,0,1
1005,8,2005,69,1667,0,46,7,60,0,2
1006,9,2005,68,1591,1,40,6,96,0,4
1007,10,2005,51,1017,0,25,0,39,0,3
1008,12,2005,64,1523,0,46,4,49,0,2
1009,13,2005,68,1501,0,45,4,46,0,0
1010,14,2005,71,1578,0,46,2,53,0,1
1011,15,2005,70,1482,0,43,1,47,0,0
1012,16,2005,63,1529,1,45,4,95,0,1
1013,17,2005,50,1197,1,31,3,91,0,1
1014,18,2005,71,1728,1,52,5,95,1,4
1015,19,2005,73,1576,0,33,5,73,0,1
1016,20,2005,75,1418,0,34,1,57,0,4
1017,21,2005,53,1083,0,25,2,60,0,3
1018,22,2005,70,1555,0,42,2,65,0,1
1019,23,2005,80,1832,0,55,2,62,0,1
1020,24,2005,74,1580,1,34,2,99,0,3
1021,25,2005,60,1289,0,33,3,87,2,1
1022,11,2005,62,1438,2,37,3,94,0,2
1023,26,2005,75,1516,0,44,2,46,0,3
1024,27,2005,61,1347,0,38,2,53,1,2
1025,28,2005,56,1208,0,22,4,74,0,2
1026,29,2005,84,2173,2,55,8,99,0,3
1027,30,2005,70,1697,0,48,6,85,0,3
1028,31,2005,71,1549,1,36,7,86,0,2
1029,0,2006,79,1907,0,57,4,64,0,2
1030,1,2006,59,1373,2,35,3,96,0,4
1031,2,2006,59,1209,0,31,0,38,1,2
1032,3,2006,63,1503,0,40,6,88,0,2
1033,4,2006,54,1187,0,35,3,64,0,2
1034,5,2006,71,1635,1,40,7,92,0,1
1035,6,2006,61,1307,0,36,1,44,0,1
1036,7,2006,73,1610,1,39,3,99,0,2
1037,8,2006,55,1350,0,39,8,91,1,2
1038,9,2006,64,1404,0,40,4,60,0,1
1039,10,2006,58,1368,0,36,5,70,0,2
1040,12,2006,64,1493,0,45,1,41,0,3
1041,13,2006,52,1102,0,29,2,46,2,0
1042,14,2006,58,1204,0,26,2,64,0,4
1043,15,2006,68,1542,0,47,3,51,0,2
1044,16,2006,70,1407,0,43,1,51,0,1
1045,17,2006,49,1136,1,29,5,93,0,0
1046,18,2006,60,1445,2,36,8,103,0,1
1047,19,2006,74,1648,0,45,4,65,0,0
1048,20,2006,70,1379,0,36,0,35,0,1
1049,21,2006,62,1200,0,31,0,39,1,2
1050,22,2006,58,1553,1,41,5,93,0,0
1051,23,2006,73,1811,0,56,3,50,0,0
1052,24,2006,65,1383,0,41,2,40,0,2
1053,25,2006,45,1046,0,30,2,72,0,0
1054,11,2006,73,1631,1,48,2,100,1,0
1055,26,2006,60,1377,0,34,4,51,0,2
1056,27,2006,69,1548,0,45,3,50,0,0
1057,28,2006,55,1214,0,36,3,76,0,3
