id,team_id,year,ret,yds,td,20_plus,40_plus,lng,fc,fum
1058,29,2006,71,1609,0,43,3,87,0,3
1059,30,2006,79,1835,0,51,4,70,0,2
1060,31,2006,66,1492,0,42,3,65,1,1
1061,1,2007,67,1234,2,27,2,97,0,2
1062,2,2007,73,1684,1,45,3,100,2,4
1063,3,2007,70,1448,1,33,4,103,0,1
1064,4,2007,58,1293,0,41,0,35,0,3
1065,5,2007,72,1943,2,50,7,100,0,1
1066,6,2007,48,1119,1,32,2,90,0,0
1067,7,2007,74,1682,0,45,4,59,0,0
1068,8,2007,48,1224,1,34,5,89,1,0
1069,9,2007,67,1286,0,34,0,39,0,1
1070,10,2007,53,1157,0,33,2,47,0,1
1071,12,2007,61,1358,0,34,3,72,0,1
1072,13,2007,78,1552,0,40,2,52,2,1
1073,14,2007,71,1539,0,46,0,35,0,2
1074,15,2007,72,1781,0,52,5,76,0,0
1075,16,2007,66,1579,1,43,2,74,0,2
1076,17,2007,49,1110,1,25,4,100,0,0
1077,18,2007,74,1695,3,45,5,98,0,3
1078,19,2007,72,1628,1,41,3,74,0,1
1079,0,2007,73,1702,0,47,4,55,0,2
1080,20,2007,62,1349,0,35,5,67,0,0
1081,21,2007,60,1146,0,25,2,60,1,1
1082,22,2007,55,1384,2,35,4,108,2,1
1083,23,2007,78,1686,0,50,2,43,0,0
1084,24,2007,82,1938,0,57,3,84,0,2
1085,25,2007,65,1525,1,33,6,94,1,4
1086,11,2007,65,1544,0,45,2,80,0,0
1087,26,2007,71,1513,0,47,2,64,0,0
1088,27,2007,53,1173,2,28,4,91,2,2
1089,28,2007,52,1145,1,33,1,98,1,1
1090,29,2007,74,1961,4,47,5,104,0,0
1091,30,2007,52,1098,0,25,3,48,0,1
1092,31,2007,59,1461,1,35,6,104,0,1
1093,1,2008,77,1919,1,51,11,83,0,2
1094,2,2008,67,1551,0,39,6,60,0,1
1095,3,2008,75,1816,1,43,7,98,0,1
1096,4,2008,71,1550,0,46,3,95,1,1
1097,5,2008,58,1312,1,36,4,92,0,0
1098,6,2008,60,1486,1,40,4,97,0,3
1099,7,2008,75,1630,1,45,3,93,1,1
1100,8,2008,62,1485,1,43,6,103,0,3
1101,9,2008,80,1716,0,44,3,59,0,3
1102,10,2008,63,1312,0,37,1,46,0,0
1103,12,2008,70,1554,1,41,4,98,0,2
1104,13,2008,60,1213,0,31,2,60,0,1
1105,14,2008,60,1411,1,34,5,100,0,1
1106,15,2008,59,1408,0,37,4,92,0,1
1107,16,2008,55,1284,0,34,3,83,0,1
1108,17,2008,74,1678,0,50,3,51,0,2
1109,18,2008,61,1407,1,31,7,94,0,2
1110,19,2008,83,1807,0,52,2,46,0,4
1111,0,2008,76,1767,1,47,4,104,0,2
1112,20,2008,69,1387,0,37,3,45,0,0
1113,21,2008,60,1372,0,37,4,59,0,0
1114,22,2008,62,1562,1,40,7,95,0,3
1115,23,2008,78,1777,2,40,7,92,1,3
1116,24,2008,80,1761,0,54,2,75,0,1
1117,25,2008,50,1007,0,28,0,39,0,1
1118,11,2008,55,1382,0,39,4,87,1,0
1119,26,2008,62,1496,0,36,8,88,1,1
1120,27,2008,77,1948,0,53,8,61,1,3
1121,28,2008,50,1013,0,27,1,43,1,1
1122,29,2008,72,1550,0,42,1,50,0,0
1123,30,2008,52,1319,0,41,5,52,0,0
1124,31,2008,61,1369,0,35,3,49,0,2
1125,1,2009,80,1999,1,49,9,102,0,2
1126,2,2009,62,1356,1,30,2,96,1,2
1127,3,2009,64,1517,0,38,3,71,1,3
1128,4,2009,57,1217,1,33,2,93,0,2
1129,5,2009,69,1670,3,40,6,103,1,1
1130,6,2009,62,1630,1,47,2,97,2,0
1131,7,2009,54,1284,1,40,2,99,0,0
1132,8,2009,63,1442,0,38,5,66,0,0
1133,9,2009,77,1666,1,45,5,97,0,3
1134,10,2009,55,1219,1,30,1,93,0,0
1135,12,2009,47,1032,0,28,2,41,0,2
1136,13,2009,75,1739,2,45,4,101,1,1
1137,14,2009,58,1191,0,29,2,63,0,4
1138,15,2009,55,1336,0,39,2,62,0,2
1139,16,2009,71,1482,0,38,2,68,0,3
1140,17,2009,66,1492,0,44,5,43,0,1
1141,18,2009,44,1074,1,28,4,106,0,0
1142,19,2009,96,2050,0,52,4,87,0,2
1143,0,2009,52,1135,0,32,4,76,1,2
1144,20,2009,54,1193,0,34,2,54,2,2
1145,21,2009,51,1015,0,26,1,55,0,0
1146,22,2009,54,1226,0,39,1,52,0,0
1147,23,2009,66,1199,0,25,2,60,0,1
1148,24,2009,76,1764,0,53,5,58,0,1
1149,25,2009,59,1547,1,39,7,95,0,2
1150,11,2009,65,1413,0,44,1,42,0,0
1151,26,2009,57,1393,1,38,5,97,0,2
1152,27,2009,60,1316,0,37,4,46,0,2
1153,28,2009,66,1581,0,44,4,83,2,1
1154,29,2009,64,1449,1,42,2,95,0,0
1155,30,2009,69,1417,0,37,1,56,0,1
1156,31,2009,56,1297,2,30,5,101,1,1
1157,1,2010,59,1497,0,38,10,79,1,1
1158,2,2010,71,1551,0,40,4,60,0,2
1159,3,2010,69,1458,1,35,3,95,0,4
1160,4,2010,59,1435,1,35,4,97,0,4
1161,5,2010,70,1191,0,25,0,37,0,3
1162,6,2010,57,1386,1,36,4,89,0,1
1163,7,2010,84,2084,2,53,7,102,0,1
1164,8,2010,56,1342,0,39,2,45,0,1
1165,9,2010,58,1140,0,28,0,36,1,1
1166,10,2010,67,1310,1,35,1,41,0,1
1167,12,2010,74,1572,0,41,4,43,0,2
1168,13,2010,56,1199,0,30,2,46,1,1
1169,14,2010,62,1272,0,34,2,46,1,3
1170,15,2010,46,1221,1,35,5,102,0,0
1171,16,2010,57,1082,0,27,1,42,0,0
1172,17,2010,80,1903,0,55,5,65,0,3
1173,18,2010,63,1588,2,35,6,97,0,0
1174,19,2010,61,1519,1,43,5,105,0,1
1175,0,2010,61,1187,0,25,3,61,0,1
1176,20,2010,62,1249,0,31,5,51,0,2
1177,21,2010,74,1619,0,40,5,64,0,2
1178,22,2010,56,1231,2,28,3,103,1,1
1179,23,2010,68,1532,3,33,4,101,0,4
1180,24,2010,74,1614,0,47,1,84,0,2
1181,25,2010,55,1357,1,36,2,103,1,2
1182,11,2010,73,1680,1,48,5,96,0,2
1183,26,2010,52,1181,0,39,0,39,0,1
1184,27,2010,65,1558,3,35,7,101,0,2
1185,28,2010,49,1153,1,32,3,89,0,2
1186,29,2010,67,1326,0,39,1,50,0,0
1187,30,2010,64,1556,1,42,4,98,0,2
1188,31,2010,64,1427,1,37,6,95,1,2
1189,1,2011,57,1238,1,29,4,98,0,0
1190,2,2011,45,1026,0,30,1,45,0,3
1191,3,2011,37,853,0,26,3,54,0,0
1192,4,2011,39,956,0,25,3,67,0,0
1193,5,2011,48,1134,0,32,3,63,0,0
1194,6,2011,46,1024,0,29,2,78,0,1
1195,7,2011,52,1246,0,41,1,51,0,0
1196,8,2011,43,1100,1,33,3,105,0,0
1197,9,2011,46,979,0,26,0,35,0,2
1198,10,2011,31,578,0,11,1,51,0,1
1199,12,2011,33,768,0,19,2,69,0,0
1200,13,2011,39,942,0,26,2,77,0,0
1201,14,2011,39,815,0,24,0,33,0,1
1202,15,2011,24,563,0,18,0,37,0,0
1203,16,2011,52,1209,0,37,1,40,0,0
1204,17,2011,47,1055,0,33,0,37,0,1
1205,18,2011,62,1633,1,41,7,107,0,3
1206,19,2011,37,887,0,29,1,42,0,2
1207,0,2011,39,1060,1,33,2,102,0,0
1208,20,2011,41,1005,1,27,3,108,0,1
1209,21,2011,39,926,1,25,2,101,1,1
1210,22,2011,46,986,0,30,0,37,0,1
1211,23,2011,43,1011,1,21,4,101,0,1
1212,24,2011,55,1280,0,41,1,47,0,1
1213,25,2011,42,1047,0,31,3,77,0,4
1214,11,2011,56,1239,0,34,3,47,0,2
1215,26,2011,42,1111,0,33,2,92,0,0
1216,27,2011,46,1142,0,34,4,54,0,0
1217,28,2011,35,877,0,27,2,52,0,0
1218,29,2011,29,730,0,20,4,50,0,2
1219,30,2011,32,832,1,25,3,84,0,1
1220,31,2011,53,1428,1,39,5,104,0,1
1221,1,2012,47,929,0,25,2,40,0,1
1222,2,2012,41,928,0,24,2,45,0,2
1223,3,2012,42,1136,1,35,4,89,0,0
1224,4,2012,28,646,1,14,3,105,0,2
1225,5,2012,50,1269,0,39,3,74,0,1
1226,6,2012,31,630,0,17,1,55,0,1
1227,7,2012,40,930,0,25,2,65,0,2
1228,8,2012,40,957,1,27,1,99,0,0
1229,9,2012,49,1059,0,32,1,41,0,1
1230,10,2012,43,957,1,20,2,101,0,2
1231,12,2012,36,741,0,22,1,44,0,3
1232,13,2012,40,1082,1,31,4,96,0,1
1233,14,2012,60,1259,0,39,1,44,0,2
1234,15,2012,27,640,0,20,2,77,0,0
1235,16,2012,63,1648,1,43,8,97,0,1
1236,17,2012,53,1114,0,34,0,38,0,0
1237,18,2012,50,1308,1,35,7,100,0,3
1238,19,2012,34,681,0,19,1,40,0,1
1239,0,2012,49,1216,0,34,3,94,0,2
1240,20,2012,43,1074,0,35,3,46,0,1
1241,21,2012,39,867,0,31,0,35,0,1
1242,22,2012,38,807,1,20,1,104,0,1
1243,23,2012,42,935,0,26,2,51,0,0
1244,24,2012,38,799,0,22,1,48,0,2
1245,25,2012,60,1636,2,48,6,108,0,2
1246,11,2012,38,892,0,24,3,55,0,1
1247,26,2012,51,1266,0,37,2,75,0,1
1248,27,2012,29,787,1,19,5,98,0,1
1249,28,2012,43,1086,0,29,6,68,1,0
1250,29,2012,44,953,0,26,1,54,0,0
1251,30,2012,63,1489,1,40,2,105,0,0
1252,31,2012,44,1171,1,32,6,105,1,2
1253,1,2013,70,1614,0,44,5,80,1,4
1254,2,2013,39,980,0,29,3,71,1,1
1255,3,2013,23,469,0,12,0,28,0,0
1256,4,2013,39,974,1,25,3,105,0,0
1257,5,2013,40,931,0,24,3,86,0,0
1258,6,2013,34,811,0,25,2,44,1,3
1259,7,2013,27,540,0,15,1,46,0,1
1260,8,2013,32,707,0,23,1,42,1,1
1261,9,2013,44,1316,2,34,7,108,0,1
1262,10,2013,43,1011,0,34,0,39,0,0
1263,12,2013,45,1147,0,30,3,90,1,1
1264,13,2013,42,893,0,22,2,50,0,1
1265,14,2013,37,790,0,24,2,47,0,0
1266,15,2013,27,659,0,23,1,40,0,0
1267,16,2013,44,933,0,26,2,56,0,1
1268,17,2013,41,1060,0,35,4,59,0,0
1269,18,2013,45,1021,0,26,2,42,0,0
1270,19,2013,34,816,1,20,3,98,0,0
1271,0,2013,32,726,0,23,2,47,0,2
1272,20,2013,39,791,0,18,1,70,0,1
1273,21,2013,28,612,0,15,0,38,0,1
1274,22,2013,39,935,0,28,3,83,0,0
1275,23,2013,54,1201,0,39,1,41,0,3
1276,24,2013,37,835,0,28,0,32,0,0
1277,25,2013,44,1163,1,34,3,77,0,1
1278,11,2013,51,1018,0,28,0,39,0,1
1279,26,2013,22,506,0,15,1,82,0,1
1280,27,2013,33,698,0,21,2,58,0,4
1281,28,2013,43,962,0,27,4,46,0,0
1282,29,2013,51,1257,0,35,4,50,0,2
1283,30,2013,44,1096,0,33,2,95,0,2
1284,31,2013,66,1646,2,37,10,109,0,2
1285,1,2014,55,1290,1,34,4,101,0,0
1286,2,2014,45,1241,0,36,3,97,0,1
1287,3,2014,33,770,1,18,2,102,0,0
1288,4,2014,32,802,0,17,4,77,0,0
1289,5,2014,37,801,0,23,0,39,0,0
1290,6,2014,36,819,0,28,1,45,0,0
1291,7,2014,22,417,0,12,1,43,0,0
1292,8,2014,26,577,0,19,0,35,1,0
1293,9,2014,51,1430,1,40,4,99,0,0
1294,10,2014,38,1065,0,33,3,76,0,1
1295,12,2014,33,790,0,25,1,42,0,0
1296,13,2014,41,1082,0,30,4,74,2,2
1297,14,2014,32,874,2,21,3,107,0,1
1298,15,2014,50,1174,0,28,3,66,0,0
1299,16,2014,44,1025,0,35,2,45,0,3
1300,17,2014,43,1033,0,31,1,40,1,0
1301,18,2014,58,1342,0,35,5,87,0,1
1302,19,2014,25,612,0,18,1,41,0,1
1303,0,2014,45,1104,0,33,1,57,0,0
1304,20,2014,29,555,0,17,1,41,1,1
1305,21,2014,37,805,0,24,2,49,0,0
1306,22,2014,31,693,0,19,1,81,0,0
1307,23,2014,47,1027,0,35,1,42,0,1
1308,24,2014,45,1099,0,34,2,75,0,1
1309,25,2014,38,1077,1,30,5,108,0,1
1310,11,2014,36,783,0,20,2,45,0,1
1311,26,2014,21,543,0,14,1,99,0,1
1312,27,2014,39,820,0,25,2,47,0,2
1313,28,2014,35,758,0,22,1,41,0,0
1314,29,2014,20,422,0,12,1,41,0,1
1315,30,2014,48,1121,0,33,5,52,0,2
1316,31,2014,54,1173,0,29,5,51,0,1
1317,1,2015,33,892,0,24,3,74,0,0
1318,2,2015,34,700,0,19,2,58,0,1
1319,3,2015,41,772,0,22,0,32,0,0
1320,4,2015,27,588,0,16,1,41,0,0
1321,5,2015,41,1041,0,34,2,53,0,1
1322,6,2015,21,506,0,15,0,38,0,0
1323,7,2015,32,770,1,20,2,108,2,1
1324,8,2015,28,583,0,19,0,34,0,0
1325,9,2015,35,791,0,20,2,54,0,0
1326,10,2015,43,1047,0,31,3,60,0,1
1327,12,2015,28,704,0,22,2,79,0,1
1328,13,2015,43,958,0,27,1,50,0,2
1329,14,2015,27,565,0,14,2,49,0,0
1330,15,2015,26,667,0,20,2,50,1,0
1331,16,2015,39,971,1,28,4,100,0,1
1332,17,2015,31,721,0,22,2,42,0,0
1333,18,2015,37,771,0,21,1,54,0,1
1334,19,2015,44,1220,0,37,4,104,0,1
1335,0,2015,42,993,0,31,1,40,0,2
1336,20,2015,36,881,0,23,5,70,0,0
1337,21,2015,22,407,0,13,0,33,0,0
1338,22,2015,25,469,0,11,1,75,0,0
1339,23,2015,53,1268,0,38,2,70,0,3
1340,24,2015,34,830,0,23,3,102,0,0
1341,25,2015,34,857,0,25,3,50,0,0
1342,11,2015,40,999,2,25,3,101,0,0
1343,26,2015,28,605,0,17,0,38,0,0
1344,27,2015,34,868,1,23,3,105,0,0
1345,28,2015,29,701,0,20,0,38,0,1
1346,29,2015,18,430,0,15,1,41,0,1
1347,30,2015,33,680,0,17,0,34,0,1
1348,31,2015,42,1190,2,30,6,101,0,1
1349,0,2016,38,749,0,18,1,41,0,2
1350,1,2016,42,897,0,23,2,64,0,1
1351,2,2016,39,1003,0,26,3,84,0,0
1352,3,2016,39,829,0,20,2,45,0,1
1353,4,2016,21,481,0,12,2,46,0,1
1354,5,2016,34,634,0,12,0,36,0,1
1355,6,2016,21,307,0,5,0,26,0,0
1356,7,2016,25,544,0,12,2,51,1,0
1357,8,2016,28,508,0,14,0,30,0,1
1358,9,2016,40,943,1,28,2,86,0,0
1359,10,2016,32,804,1,20,3,99,0,0
1360,12,2016,24,492,0,16,0,33,0,1
1361,13,2016,35,879,1,20,4,96,0,1
1362,14,2016,35,956,2,20,5,98,0,0
1363,15,2016,23,484,0,13,1,42,0,0
1364,16,2016,31,739,0,21,3,46,0,0
1365,17,2016,37,881,1,22,3,100,0,0
1366,18,2016,43,941,0,24,2,65,0,1
1367,19,2016,35,793,0,25,2,42,0,0
1368,20,2016,32,631,0,16,1,40,0,0
1369,21,2016,37,828,0,18,3,59,0,1
1370,22,2016,29,542,0,10,2,73,0,3
1371,23,2016,26,534,0,16,1,50,0,0
1372,24,2016,47,1122,0,31,6,61,0,1
1373,25,2016,28,636,0,13,2,60,0,2
1374,11,2016,27,570,0,14,1,45,0,1
1375,26,2016,28,462,0,8,0,31,0,0
1376,27,2016,35,808,0,25,2,46,0,0
1377,28,2016,28,603,0,19,1,44,0,0
1378,29,2016,30,557,0,11,0,39,0,3
1379,30,2016,33,629,0,13,0,37,0,0
1380,31,2016,33,902,1,20,4,104,0,1
1381,0,2017,31,570,0,13,0,34,0,0
1382,1,2017,46,969,0,27,1,46,0,1
1383,2,2017,34,670,0,16,1,41,0,1
1384,3,2017,32,640,0,17,0,29,1,0
1385,4,2017,34,768,0,21,2,61,0,1
1386,5,2017,35,790,0,18,2,71,0,0
1387,6,2017,20,432,0,9,2,50,0,0
1388,7,2017,29,592,0,16,1,55,0,0
1389,8,2017,25,474,0,12,1,44,0,0
1390,9,2017,47,1051,0,28,2,42,0,0
1391,10,2017,28,590,0,15,1,60,0,1
1392,12,2017,25,620,0,17,1,61,1,0
1393,13,2017,40,834,0,27,0,37,0,1
1394,14,2017,18,354,0,9,0,35,0,0
1395,15,2017,39,871,0,24,2,61,0,2
1396,16,2017,31,609,0,16,0,30,0,0
1397,17,2017,25,551,0,14,1,68,0,2
1398,18,2017,34,683,0,18,1,40,0,0
1399,19,2017,32,583,0,16,0,35,0,0
1400,20,2017,35,761,0,20,0,34,0,0
1401,21,2017,34,760,1,17,1,103,0,0
1402,22,2017,28,622,1,13,2,103,0,0
1403,23,2017,34,738,0,16,4,49,0,3
1404,24,2017,40,1001,1,29,3,103,0,1
1405,25,2017,34,936,1,25,3,96,0,0
1406,11,2017,34,673,0,16,0,35,0,1
1407,26,2017,36,825,1,18,2,106,0,0
1408,27,2017,43,1004,1,25,3,99,0,0
1409,28,2017,33,630,1,15,1,96,0,0
1410,29,2017,27,558,0,15,1,42,0,1
1411,30,2017,28,618,0,17,3,57,1,0
1412,31,2017,25,619,0,20,0,39,0,1
1413,0,2018,36,944,1,25,3,97,0,2
1414,1,2018,23,440,0,10,0,31,0,0
1415,2,2018,43,1071,0,27,5,77,0,0
1416,3,2018,38,807,0,23,1,49,0,1
1417,4,2018,30,604,0,17,0,35,0,2
1418,5,2018,44,884,0,25,0,35,1,0
1419,6,2018,31,631,0,16,0,38,0,0
1420,7,2018,25,536,0,12,0,36,0,0
1421,8,2018,28,653,0,19,1,40,0,0
1422,9,2018,40,975,0,24,3,97,0,2
1423,10,2018,17,337,0,9,0,29,0,0
1424,12,2018,13,283,0,9,0,35,0,0
1425,13,2018,39,938,1,25,1,102,0,0
1426,14,2018,33,725,0,22,1,48,0,0
1427,15,2018,31,689,0,18,3,53,0,0
1428,16,2018,45,1097,0,34,3,51,0,1
1429,17,2018,26,532,0,15,2,47,0,0
1430,18,2018,46,1238,1,30,7,99,1,2
1431,19,2018,20,482,0,16,1,45,0,1
1432,20,2018,30,644,0,22,0,38,0,2
1433,21,2018,26,582,0,17,0,37,0,1
1434,22,2018,28,755,1,21,2,95,0,1
1435,23,2018,29,663,0,21,0,34,0,1
1436,24,2018,39,834,0,23,1,40,0,0
1437,25,2018,32,707,0,21,0,39,0,0
1438,11,2018,29,570,0,13,1,44,0,0
1439,26,2018,23,560,0,17,2,50,0,0
1440,27,2018,29,669,0,16,2,84,0,0
1441,28,2018,32,619,0,19,0,35,0,0
1442,29,2018,20,487,0,13,0,36,0,1
1443,30,2018,23,737,1,20,2,94,0,0
1444,31,2018,22,540,0,17,1,46,0,0
1445,0,2019,20,409,0,12,1,81,0,1
1446,1,2019,34,903,1,23,2,102,0,1
1447,2,2019,42,1091,1,28,4,92,0,1
1448,3,2019,32,802,1,21,4,66,0,0
1449,4,2019,21,534,0,16,3,60,0,1
1450,5,2019,38,830,0,22,2,74,0,0
1451,6,2019,25,494,0,13,0,39,0,1
1452,7,2019,36,764,0,21,0,39,0,0
1453,8,2019,35,726,0,21,1,43,0,0
1454,9,2019,37,927,1,26,1,104,0,2
1455,10,2019,31,707,0,18,2,47,0,2
1456,12,2019,20,325,0,10,0,30,0,0
1457,13,2019,36,796,1,20,2,101,0,0
1458,14,2019,29,653,0,18,1,67,0,2
1459,15,2019,25,571,0,14,1,47,0,0
1460,16,2019,49,1153,0,32,3,52,1,0
1461,17,2019,26,628,0,20,1,59,0,2
1462,18,2019,37,807,0,21,1,78,0,1
1463,19,2019,23,564,1,13,1,100,0,0
1464,20,2019,32,667,0,17,1,45,0,0
1465,21,2019,31,677,0,22,0,36,0,1
1466,22,2019,26,575,0,17,0,38,0,0
1467,23,2019,35,811,0,19,2,72,0,1
1468,24,2019,18,404,0,13,0,30,0,0
1469,25,2019,27,493,0,11,1,46,0,0
1470,11,2019,33,833,1,20,3,91,0,1
1471,26,2019,28,676,0,17,4,51,1,0
1472,27,2019,22,432,0,12,0,33,0,0
1473,28,2019,29,525,0,14,0,34,0,0
1474,29,2019,14,308,0,10,0,31,0,0
1475,30,2019,30,638,0,18,1,45,0,0
1476,31,2019,17,380,0,10,0,38,0,2
1477,0,2020,27,520,0,12,0,34,0,1
1478,1,2020,47,1145,1,31,6,104,0,0
1479,2,2020,31,764,1,17,5,103,0,0
1480,3,2020,36,995,0,30,5,60,0,2
1481,4,2020,27,557,0,17,0,31,0,0
1482,5,2020,36,795,0,22,1,43,0,0
1483,6,2020,25,546,0,19,0,34,0,1
1484,7,2020,24,525,0,15,2,54,0,1
1485,8,2020,42,924,0,21,3,76,0,0
1486,9,2020,25,646,1,18,2,102,0,0
1487,10,2020,43,1111,1,33,2,101,0,0
1488,12,2020,37,965,1,25,5,67,0,0
1489,13,2020,12,215,0,4,1,45,0,0
1490,14,2020,31,648,0,17,2,46,0,1
1491,15,2020,20,409,0,11,0,29,0,1
1492,11,2020,31,645,0,22,1,46,0,0
1493,16,2020,36,788,0,20,2,48,0,3
1494,17,2020,30,614,0,14,1,40,0,1
1495,18,2020,41,811,0,18,2,66,0,0
1496,19,2020,34,845,0,22,3,71,0,0
1497,20,2020,33,623,0,17,0,34,0,1
1498,21,2020,29,734,0,21,1,98,0,0
1499,22,2020,31,717,0,21,1,53,0,1
1500,23,2020,22,418,0,10,1,44,0,2
1501,24,2020,25,516,0,14,1,41,0,0
1502,25,2020,23,613,1,17,1,93,0,0
1503,26,2020,30,761,0,22,1,75,0,1
1504,27,2020,28,629,0,19,2,49,0,0
1505,28,2020,29,670,0,20,1,49,0,0
1506,29,2020,36,722,0,23,0,29,0,0
1507,30,2020,38,767,1,18,1,42,0,0
1508,31,2020,33,722,0,22,0,38,0,0
1509,0,2021,34,642,0,15,1,68,1,3
1510,1,2021,51,1180,0,31,3,50,0,2
1511,2,2021,33,662,0,18,1,44,0,0
1512,3,2021,34,790,0,21,2,75,0,1
1513,4,2021,18,291,0,4,0,26,0,0
1514,5,2021,40,828,0,24,0,35,0,0
1515,6,2021,30,592,0,11,1,41,0,0
1516,7,2021,29,611,0,18,0,32,0,0
1517,8,2021,39,976,1,21,4,101,0,0
1518,9,2021,30,702,0,22,0,39,0,2
1519,10,2021,33,808,0,21,4,72,0,1
1520,12,2021,29,719,1,20,2,100,0,0
1521,13,2021,19,330,0,6,0,31,0,0
1522,14,2021,34,630,0,18,1,44,0,3
1523,15,2021,46,999,0,30,0,38,0,1
1524,11,2021,36,904,1,25,1,101,0,1
1525,16,2021,33,683,0,20,0,38,0,0
1526,17,2021,36,799,1,20,1,102,0,1
1527,18,2021,50,1371,1,37,4,102,0,1
1528,19,2021,36,880,0,28,2,47,0,0
1529,20,2021,30,531,0,12,1,41,0,0
1530,21,2021,28,620,0,20,0,39,0,0
1531,22,2021,25,544,0,17,0,37,0,1
1532,23,2021,35,694,0,18,0,34,0,1
1533,24,2021,34,686,0,13,1,65,0,1
1534,25,2021,32,737,0,25,1,47,0,0
1535,26,2021,37,838,0,23,0,39,0,1
1536,27,2021,38,894,1,28,2,44,0,0
1537,28,2021,38,849,0,22,1,40,0,0
1538,29,2021,43,1006,1,23,2,98,0,0
1539,30,2021,40,778,0,19,0,37,0,1
1540,31,2021,32,849,2,21,4,99,0,0
1541,0,2022,26,599,0,18,0,39,0,1
1542,1,2022,38,996,0,31,5,63,0,0
1543,2,2022,29,596,0,17,1,42,0,0
1544,3,2022,36,908,2,24,4,101,0,0
1545,4,2022,24,420,0,10,0,29,0,2
1546,5,2022,41,943,0,23,3,48,0,0
1547,6,2022,28,595,0,16,1,54,0,1
1548,7,2022,31,686,0,18,1,44,0,0
1549,8,2022,27,512,0,10,0,33,0,1
1550,9,2022,36,692,0,14,3,48,0,2
1551,10,2022,43,1197,0,35,4,89,0,1
1552,11,2022,41,902,0,25,2,45,0,0
1553,12,2022,22,526,0,13,1,63,0,1
1554,13,2022,29,549,0,14,0,31,0,0
1555,14,2022,30,663,0,17,2,66,0,0
1556,15,2022,28,634,1,15,1,103,0,0
1557,16,2022,26,555,0,14,2,47,0,0
1558,17,2022,29,721,0,22,2,54,0,0
1559,18,2022,31,666,0,21,1,42,0,0
1560,19,2022,34,889,0,29,3,52,0,2
1561,20,2022,47,1205,1,24,5,105,0,0
1562,21,2022,31,747,0,17,3,66,0,2
1563,22,2022,36,856,0,25,1,46,0,0
1564,23,2022,32,668,0,18,0,33,0,0
1565,24,2022,33,663,0,17,0,34,0,0
1566,25,2022,27,659,1,17,2,103,0,0
1567,26,2022,27,595,0,19,0,33,0,1
1568,27,2022,30,728,0,22,2,50,0,0
1569,28,2022,24,510,0,11,1,89,0,1
1570,29,2022,22,513,0,16,1,50,0,0
1571,30,2022,37,792,0,22,0,37,0,0
1572,31,2022,36,920,1,28,1,97,0,0
